aliveTime,authTime,connectTime,httpType,ipAddress,position,speed
1分钟,2017/6/12 18:00,0.07,HTTPS,123.55.190.253:808,河南三门峡,0.353
,,,,,,
1分钟,2017/6/12 18:00,1.145,HTTP,121.226.160.140:808,江苏,5.728
,,,,,,
1分钟,2017/6/12 17:55,0.309,HTTPS,114.239.146.59:808,江苏宿迁市泗阳县,1.547
,,,,,,
18分钟,2017/6/12 17:51,0.671,HTTPS,113.121.253.145:808,山东德州,3.356
,,,,,,
18分钟,2017/6/12 17:51,1.516,HTTPS,122.245.67.157:808,浙江宁波,7.582
,,,,,,
28分钟,2017/6/12 17:50,0.119,HTTPS,122.245.66.164:808,浙江宁波,0.598
,,,,,,
1分钟,2017/6/12 17:44,0.063,HTTPS,123.170.255.44:808,山东滨州,0.319
,,,,,,
26分钟,2017/6/12 17:41,0.603,HTTP,123.55.186.162:808,河南三门峡,3.018
,,,,,,
6分钟,2017/6/12 17:40,0.24,HTTPS,153.36.52.240:808,江苏,1.202
,,,,,,
1分钟,2017/6/12 17:33,0.716,HTTPS,218.64.93.238:808,江西吉安,3.583
,,,,,,
1分钟,2017/6/12 17:30,0.653,HTTP,36.26.155.217:808,浙江,3.265
,,,,,,
24天,2017/6/12 17:25,0.835,HTTP,110.73.4.114:8123,广西防城港,4.178
,,,,,,
75天,2017/6/12 17:22,0.309,HTTP,175.155.25.119:808,四川德阳,1.549
,,,,,,
107天,2017/6/12 17:22,0.089,HTTP,119.5.1.36:808,四川南充,0.448
,,,,,,
1分钟,2017/6/12 17:22,0.966,HTTPS,115.46.97.30:8123,广西南宁,4.831
,,,,,,
12天,2017/6/12 17:21,0.067,HTTPS,122.245.69.98:808,浙江宁波,0.336
,,,,,,
50天,2017/6/12 17:16,1.491,HTTP,221.229.46.163:808,江苏扬州,7.457
,,,,,,
167天,2017/6/12 17:16,0.593,HTTP,110.73.0.132:8123,广西防城港,2.967
,,,,,,
16天,2017/6/12 17:15,0.037,HTTPS,123.163.162.159:808,河南三门峡,0.185
,,,,,,
491天,2017/6/12 17:11,1,HTTP,110.72.38.35:8123,广西贵港,5.001
,,,,,,
1分钟,2017/6/12 17:11,0.047,HTTPS,182.88.41.167:8123,广西南宁,0.237
,,,,,,
3天,2017/6/12 17:11,0.245,HTTP,117.91.138.239:808,江苏扬州,1.226
,,,,,,
5天,2017/6/12 17:11,0.199,HTTP,113.123.127.111:808,山东滨州,0.999
,,,,,,
1分钟,2017/6/12 17:11,0.065,HTTPS,182.88.162.51:8123,广西南宁,0.329
,,,,,,
1分钟,2017/6/12 17:11,0.058,HTTPS,110.72.38.60:8123,广西贵港,0.29
,,,,,,
450天,2017/6/12 17:11,1.363,HTTP,110.72.27.192:8123,广西贵港,6.816
,,,,,,
471天,2017/6/12 17:11,1.46,HTTP,182.88.14.87:8123,广西南宁,7.3
,,,,,,
17分钟,2017/6/12 17:02,0.235,HTTPS,122.245.66.136:808,浙江宁波,1.176
,,,,,,
17小时,2017/6/12 17:01,0.033,HTTPS,121.226.169.140:808,江苏,0.166
,,,,,,
3天,2017/6/12 17:01,0.163,HTTPS,122.241.73.40:808,浙江丽水,0.816
,,,,,,
38分钟,2017/6/12 17:00,0.246,HTTPS,115.215.68.133:808,浙江宁波,1.233
,,,,,,
1分钟,2017/6/12 17:00,0.044,HTTPS,222.94.148.97:808,江苏南京,0.224
,,,,,,
1分钟,2017/6/12 16:55,0.04,HTTPS,221.229.45.59:808,江苏扬州,0.202
,,,,,,
1分钟,2017/6/12 16:55,0.042,HTTPS,122.241.75.90:808,浙江丽水,0.214
,,,,,,
22分钟,2017/6/12 16:52,1.194,HTTP,111.72.154.165:808,江西宜春,5.971
,,,,,,
2小时,2017/6/12 16:52,0.403,HTTP,221.229.45.177:808,江苏扬州,2.019
,,,,,,
13天,2017/6/12 16:52,0.043,HTTPS,115.220.5.224:808,浙江宁波,0.216
,,,,,,
1天,2017/6/12 16:51,0.025,HTTP,183.157.188.237:80,浙江杭州,0.127
,,,,,,
489天,2017/6/12 16:47,0.101,HTTP,110.73.1.0:8123,广西防城港,0.505
,,,,,,
1分钟,2017/6/12 16:45,0.112,HTTP,218.85.60.39:808,福建福州,0.563
,,,,,,
63天,2017/6/12 16:45,0.055,HTTPS,113.58.233.28:808,海南海口,0.276
,,,,,,
28天,2017/6/12 16:44,0.239,HTTP,117.43.1.82:808,江西九江,1.199
,,,,,,
9天,2017/6/12 16:44,0.134,HTTPS,49.86.62.240:808,江苏扬州,0.672
,,,,,,
48天,2017/6/12 16:44,1.444,HTTPS,221.229.44.204:808,江苏扬州,7.222
,,,,,,
1分钟,2017/6/12 16:44,0.57,HTTPS,59.62.123.164:808,江西鹰潭,2.85
,,,,,,
19分钟,2017/6/12 16:41,0.06,HTTPS,113.236.37.184:808,辽宁鞍山,0.302
,,,,,,
1分钟,2017/6/12 16:33,1.458,HTTPS,60.167.135.146:808,安徽芜湖,7.292
,,,,,,
1分钟,2017/6/12 16:33,0.252,HTTPS,59.62.98.10:808,江西鹰潭,1.264
,,,,,,
90天,2017/6/12 16:31,0.042,HTTP,114.239.149.178:808,江苏宿迁市泗阳县,0.212
,,,,,,
32天,2017/6/12 16:31,0.036,HTTPS,171.13.37.94:808,河南,0.184
,,,,,,
22分钟,2017/6/12 16:22,0.337,HTTP,59.62.121.230:808,江西鹰潭,1.687
,,,,,,
1分钟,2017/6/12 16:16,0.76,HTTP,59.62.86.52:808,江西鹰潭,3.803
,,,,,,
1分钟,2017/6/12 16:15,0.386,HTTP,59.62.165.189:808,江西宜春,1.931
,,,,,,
1分钟,2017/6/12 16:15,0.074,HTTP,60.184.174.96:808,浙江丽水,0.37
,,,,,,
3天,2017/6/12 16:15,0.077,HTTP,115.213.200.140:808,浙江丽水,0.387
,,,,,,
1分钟,2017/6/12 16:15,0.042,HTTP,123.163.163.219:808,河南三门峡,0.213
,,,,,,
1分钟,2017/6/12 16:15,0.299,HTTP,121.226.174.162:808,江苏,1.496
,,,,,,
75天,2017/6/12 16:13,0.045,HTTP,222.85.50.165:808,河南平顶山,0.227
,,,,,,
90天,2017/6/12 16:13,0.038,HTTP,114.239.144.210:808,江苏宿迁市泗阳县,0.19
,,,,,,
39分钟,2017/6/12 16:12,0.058,HTTPS,115.192.123.162:808,浙江杭州,0.293
,,,,,,
75天,2017/6/12 16:11,0.201,HTTP,115.220.4.174:808,浙江宁波,1.005
,,,,,,
66天,2017/6/12 16:11,0.199,HTTPS,119.5.1.97:808,四川南充,0.999
,,,,,,
483天,2017/6/12 16:11,0.065,HTTP,110.73.10.99:8123,广西防城港,0.327
,,,,,,
10分钟,2017/6/12 16:11,1.571,HTTP,115.203.210.190:808,浙江台州,7.858
,,,,,,
1分钟,2017/6/12 16:11,0.051,HTTPS,116.28.111.84:808,广东中山,0.257
,,,,,,
1分钟,2017/6/12 16:11,0.09,HTTPS,115.209.30.193:808,浙江金华,0.451
,,,,,,
1分钟,2017/6/12 16:11,0.117,HTTPS,125.115.182.101:808,浙江宁波,0.589
,,,,,,
24天,2017/6/12 16:10,0.064,HTTPS,123.55.187.206:808,河南三门峡,0.323
,,,,,,
48分钟,2017/6/12 16:10,0.057,HTTPS,220.160.10.39:808,福建福州,0.286
,,,,,,
48天,2017/6/12 16:02,0.29,HTTPS,117.91.138.31:808,江苏扬州,1.454
,,,,,,
40分钟,2017/6/12 16:02,0.587,HTTPS,123.163.163.37:808,河南三门峡,2.938
,,,,,,
1分钟,2017/6/12 16:01,0.672,HTTP,183.71.158.216:8998,重庆,3.362
,,,,,,
97天,2017/6/12 16:01,0.529,HTTP,114.239.146.38:808,江苏宿迁市泗阳县,2.649
,,,,,,
68天,2017/6/12 16:01,1.571,HTTP,114.239.150.14:808,江苏宿迁市泗阳县,7.859
,,,,,,
1分钟,2017/6/12 16:01,0.424,HTTP,123.163.160.9:808,河南三门峡,2.122
,,,,,,
68天,2017/6/12 16:00,0.953,HTTP,49.86.62.186:808,江苏扬州,4.767
,,,,,,
1分钟,2017/6/12 16:00,1.571,HTTPS,60.209.121.137:808,山东青岛,7.857
,,,,,,
1分钟,2017/6/12 16:00,1.472,HTTP,123.169.91.242:808,山东淄博,7.363
,,,,,,
16天,2017/6/12 15:55,0.034,HTTPS,123.55.190.120:808,河南三门峡,0.173
,,,,,,
29分钟,2017/6/12 15:51,0.494,HTTPS,115.220.148.88:808,浙江宁波,2.473
,,,,,,
56分钟,2017/6/12 15:51,0.053,HTTPS,122.241.74.216:808,浙江丽水,0.265
,,,,,,
20天,2017/6/12 15:45,0.038,HTTPS,123.163.162.9:808,河南三门峡,0.191
,,,,,,
1分钟,2017/6/12 15:45,0.041,HTTP,121.62.174.255:808,湖北黄冈,0.207
,,,,,,
1分钟,2017/6/12 15:44,0.491,HTTPS,115.207.7.173:808,浙江衢州,2.457
,,,,,,
1分钟,2017/6/12 15:33,1.431,HTTPS,115.192.251.165:808,浙江杭州,7.159
,,,,,,
1分钟,2017/6/12 15:33,1.017,HTTPS,175.155.139.103:808,四川德阳,5.087
,,,,,,
45分钟,2017/6/12 15:30,0.42,HTTP,121.226.167.244:808,江苏,2.1
,,,,,,
1小时,2017/6/12 15:30,0.217,HTTPS,221.10.249.104:808,四川自贡,1.087
,,,,,,
1分钟,2017/6/12 15:22,0.325,HTTPS,60.167.133.99:808,安徽芜湖,1.625
,,,,,,
5天,2017/6/12 15:14,0.063,HTTP,171.94.123.250:8998,,0.317
,,,,,,
1分钟,2017/6/12 15:11,0.224,HTTPS,115.213.203.1:808,浙江丽水,1.124
,,,,,,
16分钟,2017/6/12 15:11,0.077,HTTPS,115.213.203.4:808,浙江丽水,0.385
,,,,,,
68天,2017/6/12 15:10,0.268,HTTP,222.94.147.105:808,江苏南京,1.343
,,,,,,
65天,2017/6/12 15:10,0.038,HTTPS,115.220.147.237:808,浙江宁波,0.194
,,,,,,
100天,2017/6/12 15:10,0.391,HTTP,175.155.25.37:808,四川德阳,1.955
,,,,,,
25分钟,2017/6/12 15:10,0.184,HTTP,123.54.194.216:808,河南驻马店,0.924
,,,,,,
12天,2017/6/12 15:10,0.401,HTTPS,175.155.245.64:808,四川德阳,2.008
,,,,,,
32分钟,2017/6/12 15:03,0.281,HTTP,113.123.61.141:808,山东威海,1.405
,,,,,,
50分钟,2017/6/12 15:01,0.063,HTTPS,123.55.190.203:808,河南三门峡,0.319
,,,,,,
16天,2017/6/12 14:55,0.677,HTTPS,59.62.127.212:808,江西鹰潭,3.388
,,,,,,
44天,2017/6/12 14:55,0.039,HTTPS,221.229.45.242:808,江苏扬州,0.196
,,,,,,
1小时,2017/6/12 14:51,0.05,HTTPS,123.163.166.209:808,河南三门峡,0.25
,,,,,,
1分钟,2017/6/12 14:45,1.11,HTTPS,117.43.44.50:808,江西鹰潭,5.551
,,,,,,
1分钟,2017/6/12 14:45,0.153,HTTP,221.229.47.134:808,江苏扬州,0.767
,,,,,,
1分钟,2017/6/12 14:45,0.05,HTTPS,114.239.2.48:808,江苏宿迁,0.25
,,,,,,
32天,2017/6/12 14:45,0.122,HTTPS,175.155.141.25:808,四川德阳,0.614
,,,,,,
24天,2017/6/12 14:45,0.07,HTTPS,122.241.75.80:808,浙江丽水,0.354
,,,,,,
64天,2017/6/12 14:44,0.35,HTTPS,221.229.47.69:808,江苏扬州,1.752
,,,,,,
1分钟,2017/6/12 14:44,0.608,HTTPS,115.213.245.90:808,浙江丽水,3.04
,,,,,,
18分钟,2017/6/12 14:41,0.052,HTTPS,122.241.73.76:808,浙江丽水,0.263
,,,,,,
1分钟,2017/6/12 14:30,1.184,HTTP,121.31.102.91:8123,广西防城港,5.92
,,,,,,
23天,2017/6/12 14:22,0.257,HTTPS,175.155.152.184:808,四川德阳,1.289
,,,,,,
90天,2017/6/12 14:22,0.042,HTTP,114.239.148.195:808,江苏宿迁市泗阳县,0.211
,,,,,,
9分钟,2017/6/12 14:20,0.056,HTTPS,114.239.252.154:808,江苏宿迁市泗阳县,0.284
,,,,,,
26分钟,2017/6/12 14:11,0.117,HTTP,115.213.203.231:808,浙江丽水,0.588
,,,,,,
9天,2017/6/12 14:11,0.491,HTTPS,111.72.245.69:808,江西鹰潭,2.455
,,,,,,
1分钟,2017/6/12 14:11,0.056,HTTPS,112.195.53.149:808,四川南充,0.282
,,,,,,
1分钟,2017/6/12 14:11,0.275,HTTPS,121.226.170.217:808,江苏,1.377
,,,,,,
94天,2017/6/12 14:11,0.893,HTTP,110.73.3.146:8123,广西防城港,4.466
,,,,,,
1分钟,2017/6/12 14:11,0.493,HTTPS,180.110.4.217:808,江苏南京,2.468
,,,,,,
25分钟,2017/6/12 14:10,0.226,HTTPS,171.13.85.204:808,河南,1.133
,,,,,,
14天,2017/6/12 14:10,0.059,HTTPS,115.213.200.129:808,浙江丽水,0.295
,,,,,,
27分钟,2017/6/12 14:00,0.202,HTTPS,123.170.255.158:808,山东滨州,1.01
,,,,,,
64天,2017/6/12 14:00,0.627,HTTPS,221.229.46.25:808,江苏扬州,3.139
,,,,,,
1分钟,2017/6/12 13:55,0.043,HTTPS,115.151.6.17:808,江西宜春,0.217
,,,,,,
61天,2017/6/12 13:55,0.5,HTTPS,125.89.123.230:808,广东河源,2.502
,,,,,,
59天,2017/6/12 13:55,1.156,HTTP,218.64.92.133:808,江西吉安,5.783
,,,,,,
1分钟,2017/6/12 13:55,0.459,HTTPS,115.202.187.239:808,浙江台州,2.295
,,,,,,
63天,2017/6/12 13:55,0.047,HTTPS,221.229.44.92:808,江苏扬州,0.239
,,,,,,
21天,2017/6/12 13:52,0.052,HTTPS,122.241.73.56:808,浙江丽水,0.262
,,,,,,
66天,2017/6/12 13:45,0.759,HTTPS,218.64.93.94:808,江西吉安,3.799
,,,,,,
1分钟,2017/6/12 13:45,0.881,HTTP,183.153.52.104:808,浙江台州,4.405
,,,,,,
31分钟,2017/6/12 13:42,0.187,HTTPS,115.207.37.151:808,浙江衢州,0.936
,,,,,,
1分钟,2017/6/12 13:33,0.055,HTTPS,180.118.242.21:808,江苏镇江,0.276
,,,,,,
94天,2017/6/12 13:31,0.149,HTTP,119.5.0.18:808,四川南充,0.745
,,,,,,
1小时,2017/6/12 13:30,0.021,HTTPS,113.226.65.175:80,辽宁大连,0.105
,,,,,,
1分钟,2017/6/12 13:30,0.822,HTTP,110.73.53.144:8123,广西南宁,4.111
,,,,,,
1分钟,2017/6/12 13:22,0.873,HTTPS,114.230.120.59:808,江苏扬州,4.367
,,,,,,
1分钟,2017/6/12 13:22,0.459,HTTPS,1.197.57.161:808,河南漯河,2.299
,,,,,,
85天,2017/6/12 13:21,0.05,HTTP,119.5.0.4:808,四川南充,0.253
,,,,,,
16分钟,2017/6/12 13:11,0.056,HTTPS,115.213.200.122:808,浙江丽水,0.281
,,,,,,
11分钟,2017/6/12 13:11,0.284,HTTPS,222.189.247.125:808,江苏扬州,1.423
,,,,,,
283天,2017/6/12 13:11,1.331,HTTP,121.31.100.109:8123,广西防城港,6.656
,,,,,,
1小时,2017/6/12 13:11,0.105,HTTPS,113.123.127.66:808,山东滨州,0.527
,,,,,,
1分钟,2017/6/12 13:11,0.039,HTTPS,123.163.163.110:808,河南三门峡,0.196
,,,,,,
1分钟,2017/6/12 13:11,0.035,HTTPS,123.163.162.195:808,河南三门峡,0.175
,,,,,,
1分钟,2017/6/12 13:11,0.033,HTTPS,123.163.141.62:808,河南开封,0.167
,,,,,,
1分钟,2017/6/12 13:11,0.046,HTTPS,123.163.128.179:808,河南三门峡,0.23
,,,,,,
8天,2017/6/12 13:11,0.039,HTTPS,221.229.47.36:808,江苏扬州,0.197
,,,,,,
1分钟,2017/6/12 13:11,0.047,HTTPS,221.10.34.188:808,四川自贡,0.237
,,,,,,
39分钟,2017/6/12 13:10,0.872,HTTP,119.7.81.208:808,四川,4.362
,,,,,,
31分钟,2017/6/12 13:01,0.035,HTTP,113.231.171.119:80,辽宁锦州,0.179
,,,,,,
1分钟,2017/6/12 13:00,0.866,HTTP,183.153.40.220:808,浙江台州,4.332
,,,,,,
1分钟,2017/6/12 12:55,0.043,HTTPS,59.62.110.144:808,江西鹰潭,0.217
,,,,,,
1分钟,2017/6/12 12:55,0.072,HTTPS,59.62.96.136:808,江西鹰潭,0.36
,,,,,,
1分钟,2017/6/12 12:55,0.403,HTTPS,218.64.92.4:808,江西吉安,2.019
,,,,,,
3小时,2017/6/12 12:50,0.552,HTTPS,125.106.249.228:808,浙江衢州,2.761
,,,,,,
1分钟,2017/6/12 12:45,0.709,HTTPS,115.212.83.5:808,浙江金华,3.545
,,,,,,
1分钟,2017/6/12 12:45,0.049,HTTP,222.95.18.28:808,江苏南京,0.248
,,,,,,
18分钟,2017/6/12 12:41,0.612,HTTPS,222.189.245.53:808,江苏扬州,3.06
,,,,,,
9分钟,2017/6/12 12:40,0.666,HTTP,123.161.236.70:808,河南平顶山,3.333
,,,,,,
65天,2017/6/12 12:40,0.107,HTTPS,115.220.146.70:808,浙江宁波,0.536
,,,,,,
50天,2017/6/12 12:33,0.268,HTTP,222.85.50.114:808,河南平顶山,1.341
,,,,,,
1分钟,2017/6/12 12:33,0.294,HTTPS,59.62.113.167:808,江西鹰潭,1.47
,,,,,,
1分钟,2017/6/12 12:33,0.142,HTTPS,115.203.70.173:808,浙江台州,0.712
,,,,,,
62天,2017/6/12 12:31,0.043,HTTPS,60.178.87.105:808,浙江宁波,0.215
,,,,,,
8分钟,2017/6/12 12:30,0.219,HTTPS,122.245.65.149:808,浙江宁波,1.099
,,,,,,
2天,2017/6/12 12:26,0.058,HTTP,115.151.1.96:808,江西宜春,0.294
,,,,,,
1分钟,2017/6/12 12:22,0.054,HTTPS,114.99.7.151:808,安徽安庆,0.271
,,,,,,
32天,2017/6/12 12:22,1.214,HTTPS,221.229.44.84:808,江苏扬州,6.07
,,,,,,
1分钟,2017/6/12 12:22,0.48,HTTPS,183.153.37.145:808,浙江台州,2.401
,,,,,,
1分钟,2017/6/12 12:22,0.053,HTTPS,115.213.176.61:808,浙江丽水,0.269
,,,,,,
1分钟,2017/6/12 12:22,0.056,HTTPS,119.5.221.213:808,四川眉山,0.28
,,,,,,
1分钟,2017/6/12 12:22,0.612,HTTPS,119.7.72.205:808,四川德阳,3.063
,,,,,,
5小时,2017/6/12 12:22,0.022,HTTPS,113.121.179.24:808,山东,0.112
,,,,,,
3小时,2017/6/12 12:22,0.233,HTTPS,123.163.160.215:808,河南三门峡,1.165
,,,,,,
34天,2017/6/12 12:15,0.672,HTTP,115.213.203.229:808,浙江丽水,3.36
,,,,,,
1分钟,2017/6/12 12:15,0.092,HTTP,115.213.201.216:808,浙江丽水,0.461
,,,,,,
1分钟,2017/6/12 12:15,0.05,HTTP,122.241.75.171:808,浙江丽水,0.25
,,,,,,
540天,2017/6/12 12:15,0.652,HTTP,110.73.33.101:8123,广西防城港,3.261
,,,,,,
1分钟,2017/6/12 12:15,0.061,HTTP,113.123.127.230:808,山东滨州,0.306
,,,,,,
27分钟,2017/6/12 12:11,0.303,HTTPS,122.245.66.44:808,浙江宁波,1.517
,,,,,,
44天,2017/6/12 12:11,0.064,HTTPS,117.43.1.105:808,江西九江,0.323
,,,,,,
1分钟,2017/6/12 12:11,0.045,HTTPS,183.153.12.140:808,浙江台州,0.227
,,,,,,
1分钟,2017/6/12 12:11,0.627,HTTPS,123.55.89.53:808,河南新乡,3.139
,,,,,,
1分钟,2017/6/12 12:11,0.221,HTTPS,182.32.159.39:808,山东青岛,1.105
,,,,,,
1分钟,2017/6/12 12:11,0.105,HTTPS,114.106.53.208:808,安徽滁州,0.529
,,,,,,
15分钟,2017/6/12 12:11,0.046,HTTPS,114.239.150.111:808,江苏宿迁市泗阳县,0.23
,,,,,,
28分钟,2017/6/12 12:02,0.492,HTTPS,123.163.160.38:808,河南三门峡,2.46
,,,,,,
63天,2017/6/12 12:01,0.139,HTTPS,221.229.44.2:808,江苏扬州,0.699
,,,,,,
22天,2017/6/12 12:00,1.22,HTTPS,114.239.151.62:808,江苏宿迁市泗阳县,6.104
,,,,,,
1分钟,2017/6/12 12:00,0.075,HTTPS,113.122.7.6:808,山东菏泽,0.378
,,,,,,
16分钟,2017/6/12 12:00,0.11,HTTPS,123.163.167.6:808,河南三门峡,0.552
,,,,,,
74天,2017/6/12 12:00,0.751,HTTP,36.249.29.179:808,福建泉州,3.758
,,,,,,
1分钟,2017/6/12 12:00,0.077,HTTPS,122.241.73.98:808,浙江丽水,0.387
,,,,,,
1分钟,2017/6/12 12:00,0.097,HTTPS,60.184.172.212:808,浙江丽水,0.488
,,,,,,
1分钟,2017/6/12 11:55,1.094,HTTPS,171.38.213.85:8123,广西钦州,5.473
,,,,,,
40分钟,2017/6/12 11:55,0.3,HTTP,111.72.244.223:808,江西鹰潭,1.501
,,,,,,
1分钟,2017/6/12 11:55,0.16,HTTPS,218.64.93.75:808,江西吉安,0.804
,,,,,,
60天,2017/6/12 11:51,0.215,HTTPS,36.249.24.157:808,福建泉州,1.076
,,,,,,
1分钟,2017/6/12 11:45,0.323,HTTP,171.38.134.28:8123,广西钦州,1.618
,,,,,,
1分钟,2017/6/12 11:44,0.881,HTTPS,171.38.178.80:8123,广西钦州,4.409
,,,,,,
1分钟,2017/6/12 11:33,0.244,HTTPS,121.226.171.156:808,江苏,1.22
,,,,,,
57天,2017/6/12 11:33,0.86,HTTP,114.239.1.145:808,江苏宿迁,4.301
,,,,,,
6天,2017/6/12 11:33,0.048,HTTPS,123.55.189.160:808,河南三门峡,0.24
,,,,,,
1分钟,2017/6/12 11:33,0.659,HTTPS,119.4.128.139:808,四川成都,3.299
,,,,,,
22天,2017/6/12 11:33,0.053,HTTPS,116.28.111.230:808,广东中山,0.265
,,,,,,
3小时,2017/6/12 11:33,0.06,HTTPS,59.62.119.250:808,江西鹰潭,0.301
,,,,,,
21分钟,2017/6/12 11:32,0.477,HTTPS,180.118.243.209:808,江苏镇江,2.385
,,,,,,
11天,2017/6/12 11:30,0.866,HTTPS,222.76.118.110:808,福建福州,4.333
,,,,,,
1分钟,2017/6/12 11:30,0.681,HTTP,123.55.185.105:808,河南三门峡,3.409
,,,,,,
1分钟,2017/6/12 11:22,0.468,HTTPS,125.106.248.165:808,浙江衢州,2.343
,,,,,,
97天,2017/6/12 11:22,0.045,HTTP,119.5.0.120:808,四川南充,0.226
,,,,,,
1分钟,2017/6/12 11:22,0.668,HTTPS,125.122.93.144:808,浙江杭州,3.34
,,,,,,
2小时,2017/6/12 11:20,0.339,HTTPS,123.163.130.15:808,河南三门峡,1.695
,,,,,,
2小时,2017/6/12 11:18,1.267,HTTPS,123.55.191.239:808,河南三门峡,6.338
,,,,,,
1小时,2017/6/12 11:15,0.28,HTTPS,123.55.189.10:808,河南三门峡,1.404
,,,,,,
22天,2017/6/12 11:11,0.935,HTTPS,119.7.76.225:808,四川德阳,4.675
,,,,,,
1分钟,2017/6/12 11:11,0.053,HTTPS,36.99.207.210:808,浙江,0.265
,,,,,,
1分钟,2017/6/12 11:11,0.066,HTTPS,115.215.69.3:808,浙江宁波,0.334
,,,,,,
1分钟,2017/6/12 11:11,0.049,HTTPS,49.86.62.249:808,江苏扬州,0.245
,,,,,,
1分钟,2017/6/12 11:00,0.731,HTTPS,121.226.187.62:808,江苏,3.657
,,,,,,
1分钟,2017/6/12 10:55,1.282,HTTPS,218.64.93.107:808,江西吉安,6.413
,,,,,,
33天,2017/6/12 10:50,0.062,HTTPS,122.241.73.112:808,浙江丽水,0.313
,,,,,,
43天,2017/6/12 10:50,0.836,HTTPS,222.85.50.121:808,河南平顶山,4.184
,,,,,,
446天,2017/6/12 10:46,1.567,HTTP,110.73.9.25:8123,广西防城港,7.837
,,,,,,
36天,2017/6/12 10:46,0.211,HTTPS,122.241.72.204:808,浙江丽水,1.058
,,,,,,
1分钟,2017/6/12 10:46,0.11,HTTP,218.64.93.91:808,江西吉安,0.553
,,,,,,
58天,2017/6/12 10:44,0.254,HTTPS,115.220.7.123:808,浙江宁波,1.27
,,,,,,
9天,2017/6/12 10:40,1.006,HTTP,182.92.242.11:80,浙江杭州,5.034
,,,,,,
4小时,2017/6/12 10:30,0.377,HTTPS,218.64.92.113:808,江西吉安,1.887
,,,,,,
13小时,2017/6/12 10:25,0.029,HTTP,183.151.14.100:80,浙江丽水,0.147
,,,,,,
1分钟,2017/6/12 10:22,0.896,HTTPS,113.69.212.131:808,广东佛山,4.48
,,,,,,
52天,2017/6/12 10:22,1.58,HTTPS,115.220.150.191:808,浙江宁波,7.902
,,,,,,
1天,2017/6/12 10:20,0.717,HTTPS,175.155.243.217:808,四川德阳,3.585
,,,,,,
62天,2017/6/12 10:15,0.129,HTTP,49.86.62.57:808,江苏扬州,0.645
,,,,,,
19天,2017/6/12 10:15,0.229,HTTPS,114.239.145.214:808,江苏宿迁市泗阳县,1.149
,,,,,,
86天,2017/6/12 10:15,0.042,HTTP,114.239.148.240:808,江苏宿迁市泗阳县,0.214
,,,,,,
1分钟,2017/6/12 10:15,0.62,HTTP,123.163.160.136:808,河南三门峡,3.104
,,,,,,
1分钟,2017/6/12 10:15,0.52,HTTP,183.153.4.172:808,浙江台州,2.601
,,,,,,
28分钟,2017/6/12 10:12,0.127,HTTPS,114.239.151.244:808,江苏宿迁市泗阳县,0.636
,,,,,,
16分钟,2017/6/12 10:11,0.063,HTTPS,113.123.127.101:808,山东滨州,0.316
,,,,,,
16分钟,2017/6/12 10:11,0.036,HTTPS,221.229.46.39:808,江苏扬州,0.182
,,,,,,
49分钟,2017/6/12 10:11,0.056,HTTPS,113.58.235.73:808,海南海口,0.281
,,,,,,
69天,2017/6/12 10:11,0.874,HTTP,221.229.46.71:808,江苏扬州,4.37
,,,,,,
42天,2017/6/12 10:11,0.325,HTTPS,115.220.151.213:808,浙江宁波,1.627
,,,,,,
1分钟,2017/6/12 10:11,0.062,HTTPS,117.57.21.146:808,安徽铜陵,0.314
,,,,,,
1分钟,2017/6/12 10:11,0.402,HTTPS,110.73.7.79:8123,广西防城港,2.012
,,,,,,
1分钟,2017/6/12 10:11,0.087,HTTPS,125.106.248.222:808,浙江衢州,0.435
,,,,,,
1分钟,2017/6/12 10:11,0.07,HTTPS,110.73.31.119:8123,广西防城港,0.35
,,,,,,
1分钟,2017/6/12 10:11,0.063,HTTPS,110.73.52.255:8123,广西南宁,0.317
,,,,,,
32天,2017/6/12 10:10,0.043,HTTPS,222.85.39.65:808,河南平顶山,0.215
,,,,,,
4小时,2017/6/12 10:09,0.439,HTTPS,117.43.0.132:808,江西九江,2.196
,,,,,,
32分钟,2017/6/12 10:03,0.065,HTTP,123.55.184.44:808,河南三门峡,0.329
,,,,,,
87天,2017/6/12 10:01,0.347,HTTP,111.72.154.177:808,江西宜春,1.737
,,,,,,
91天,2017/6/12 10:01,0.041,HTTP,114.239.0.69:808,江苏宿迁,0.209
,,,,,,
1分钟,2017/6/12 10:01,1.5,HTTP,125.106.130.207:808,浙江衢州,7.504
,,,,,,
38分钟,2017/6/12 10:01,0.047,HTTPS,101.206.145.209:808,四川,0.239
,,,,,,
38分钟,2017/6/12 10:00,0.047,HTTPS,123.163.81.165:808,河南新乡,0.237
,,,,,,
6天,2017/6/12 9:55,0.134,HTTPS,60.184.175.46:808,浙江丽水,0.671
,,,,,,
1分钟,2017/6/12 9:55,0.133,HTTPS,59.62.127.102:808,江西鹰潭,0.667
,,,,,,
71天,2017/6/12 9:55,0.986,HTTP,218.64.92.219:808,江西吉安,4.933
,,,,,,
18分钟,2017/6/12 9:51,0.035,HTTPS,123.163.165.134:808,河南三门峡,0.179
,,,,,,
5分钟,2017/6/12 9:50,0.29,HTTPS,115.220.3.207:808,浙江宁波,1.453
,,,,,,
306天,2017/6/12 9:44,1.119,HTTP,110.73.35.71:8123,广西防城港,5.598
,,,,,,
